ID_Entrega,ID_Proveedor,ID_Almacen,ID_Estado,Fecha_Envio,Fecha_Entrega,Tiempo_Entrega,Costo_Entrega,Entregado_Tiempo,Costo_Km,Direccion,Ciudad,Provincia,Pais,Km
842,2,3,2,2024-02-28,2024-03-27,672.0,1945.82,1,1.71,"Calle 31, N° 88",Ciudad A,X,Argentina,200
843,1,3,1,2024-03-25,2024-04-21,648.0,645.76,1,3.89,"Calle 48, N° 39",Ciudad A,Z,Argentina,900
844,4,1,4,2024-03-16,2024-03-27,264.0,721.73,0,3.16,"Calle 21, N° 86",Ciudad B,Z,Argentina,90
845,3,3,3,2024-03-04,2024-04-19,1104.0,2655.34,0,3.59,"Calle 91, N° 51",Ciudad C,Z,Argentina,600
846,2,3,3,2024-01-03,2024-02-19,1128.0,281.86,0,1.65,"Calle 64, N° 77",Ciudad C,Y,Argentina,800
847,5,2,3,2024-01-20,2024-02-12,552.0,3820.92,1,1.0,"Calle 31, N° 44",Ciudad D,Z,Argentina,600
848,2,3,3,2024-01-19,2024-02-20,768.0,2820.73,1,4.02,"Calle 67, N° 1",Ciudad D,X,Argentina,90
849,2,2,3,2024-02-19,2024-02-23,96.0,2871.63,1,3.61,"Calle 35, N° 23",Ciudad C,Z,Argentina,700
850,2,2,3,2024-01-13,2024-03-03,1200.0,2691.34,1,2.6,"Calle 64, N° 76",Ciudad C,Y,Argentina,90
851,3,1,2,2024-01-14,2024-01-15,24.0,4190.4,1,3.56,"Calle 39, N° 42",Ciudad B,Z,Argentina,900
852,2,3,2,2024-02-23,2024-04-15,1248.0,313.87,1,1.2,"Calle 23, N° 6",Ciudad C,Z,Argentina,200
853,2,1,1,2024-01-07,2024-03-01,1296.0,636.77,1,4.41,"Calle 40, N° 64",Ciudad C,X,Argentina,200
854,3,3,3,2024-03-19,2024-05-13,1320.0,3334.78,0,1.96,"Calle 70, N° 86",Ciudad B,Z,Argentina,150
855,5,2,1,2024-01-20,2024-01-30,240.0,3881.39,1,1.71,"Calle 17, N° 48",Ciudad A,Z,Argentina,600
856,4,3,4,2024-01-24,2024-01-27,72.0,1504.07,0,2.83,"Calle 47, N° 78",Ciudad C,Y,Argentina,90
857,3,2,4,2024-02-11,2024-02-24,312.0,3065.75,1,4.35,"Calle 90, N° 31",Ciudad B,Y,Argentina,350
858,3,1,1,2024-02-22,2024-04-10,1152.0,1131.48,1,1.28,"Calle 34, N° 6",Ciudad C,Y,Argentina,90
859,5,1,3,2024-03-28,2024-04-02,120.0,532.42,1,2.79,"Calle 8, N° 80",Ciudad A,Y,Argentina,500
860,5,2,2,2024-03-21,2024-04-25,840.0,1621.14,0,1.55,"Calle 94, N° 72",Ciudad A,Z,Argentina,300
861,2,3,1,2024-01-01,2024-01-26,600.0,1334.1,0,2.37,"Calle 34, N° 7",Ciudad C,Y,Argentina,150
862,5,2,1,2024-03-25,2024-05-07,1032.0,4849.67,1,2.7,"Calle 72, N° 49",Ciudad A,X,Argentina,150
863,4,1,3,2024-02-15,2024-03-22,864.0,1773.72,1,3.22,"Calle 21, N° 21",Ciudad C,Z,Argentina,200
864,3,2,2,2024-01-13,2024-03-05,1248.0,2635.22,1,3.55,"Calle 20, N° 39",Ciudad B,Z,Argentina,90
865,4,3,4,2024-03-18,2024-05-14,1368.0,2142.58,1,1.32,"Calle 52, N° 17",Ciudad C,X,Argentina,350
866,4,1,3,2024-03-18,2024-03-28,240.0,3983.95,1,4.61,"Calle 8, N° 41",Ciudad D,X,Argentina,700
867,5,2,1,2024-03-09,2024-03-14,120.0,133.63,0,4.81,"Calle 2, N° 89",Ciudad A,Y,Argentina,600
868,2,3,4,2024-02-15,2024-02-22,168.0,1984.78,0,3.86,"Calle 55, N° 92",Ciudad A,X,Argentina,800
869,1,3,2,2024-02-02,2024-02-06,96.0,3558.79,1,4.95,"Calle 47, N° 14",Ciudad A,X,Argentina,90
870,3,1,4,2024-01-24,2024-02-24,744.0,1733.16,0,4.01,"Calle 75, N° 87",Ciudad A,Z,Argentina,500
871,2,3,4,2024-01-21,2024-02-10,480.0,1289.47,1,4.55,"Calle 19, N° 73",Ciudad B,X,Argentina,300
872,4,1,1,2024-03-11,2024-05-09,1416.0,219.13,1,3.93,"Calle 47, N° 40",Ciudad A,Z,Argentina,300
873,5,3,4,2024-01-25,2024-03-15,1200.0,913.35,0,2.02,"Calle 8, N° 43",Ciudad D,X,Argentina,350
874,3,1,2,2024-03-14,2024-05-10,1368.0,2132.64,0,1.23,"Calle 71, N° 52",Ciudad C,Z,Argentina,350
875,2,1,2,2024-02-25,2024-03-19,552.0,1044.28,1,2.71,"Calle 34, N° 60",Ciudad C,X,Argentina,600
876,4,1,4,2024-01-10,2024-02-01,528.0,2118.33,1,1.74,"Calle 27, N° 58",Ciudad A,Y,Argentina,300
877,3,2,4,2024-01-08,2024-02-19,1008.0,289.78,1,2.26,"Calle 94, N° 23",Ciudad D,Y,Argentina,600
878,4,3,3,2024-03-07,2024-04-25,1176.0,3423.59,0,4.02,"Calle 11, N° 92",Ciudad C,Z,Argentina,150
879,4,3,1,2024-03-22,2024-05-03,1008.0,1406.89,1,1.7,"Calle 74, N° 92",Ciudad B,Z,Argentina,300
880,4,1,2,2024-02-04,2024-03-02,648.0,3615.34,1,4.07,"Calle 21, N° 10",Ciudad C,Z,Argentina,150
881,3,2,1,2024-03-05,2024-04-03,696.0,3232.51,1,4.77,"Calle 43, N° 77",Ciudad B,Y,Argentina,90
882,4,2,2,2024-03-05,2024-04-07,792.0,3719.35,0,3.79,"Calle 82, N° 30",Ciudad A,Y,Argentina,300
883,3,2,3,2024-02-17,2024-03-24,864.0,3560.41,0,1.27,"Calle 60, N° 17",Ciudad C,X,Argentina,700
884,5,3,1,2024-01-16,2024-03-12,1344.0,282.51,1,2.8,"Calle 25, N° 71",Ciudad D,Y,Argentina,800
885,1,2,1,2024-02-01,2024-02-11,240.0,1982.09,1,3.28,"Calle 32, N° 41",Ciudad D,Y,Argentina,800
886,3,1,3,2024-03-18,2024-05-02,1080.0,888.62,1,3.3,"Calle 23, N° 32",Ciudad A,X,Argentina,90
887,5,2,2,2024-01-03,2024-01-18,360.0,4003.2,1,3.84,"Calle 63, N° 22",Ciudad C,X,Argentina,90
888,5,2,2,2024-03-28,2024-04-20,552.0,548.55,1,2.75,"Calle 19, N° 30",Ciudad C,Y,Argentina,200
889,3,3,1,2024-03-17,2024-05-01,1080.0,409.0,1,1.4,"Calle 66, N° 72",Ciudad A,Z,Argentina,350
890,1,3,1,2024-03-07,2024-04-10,816.0,4302.06,0,3.81,"Calle 48, N° 48",Ciudad D,Z,Argentina,900
891,4,1,1,2024-02-18,2024-03-05,384.0,4794.07,1,2.36,"Calle 50, N° 21",Ciudad D,X,Argentina,900
892,1,3,3,2024-03-06,2024-04-14,936.0,4237.85,0,1.3,"Calle 77, N° 88",Ciudad B,Y,Argentina,900
893,4,1,1,2024-02-11,2024-03-13,744.0,1669.64,1,2.94,"Calle 24, N° 44",Ciudad B,X,Argentina,700
894,2,1,1,2024-01-08,2024-02-28,1224.0,4663.03,1,1.15,"Calle 78, N° 45",Ciudad D,Z,Argentina,90
895,1,2,3,2024-02-06,2024-04-03,1368.0,3413.04,0,1.26,"Calle 30, N° 9",Ciudad C,X,Argentina,600
896,5,1,2,2024-03-14,2024-03-24,240.0,4893.05,1,4.08,"Calle 80, N° 100",Ciudad D,Y,Argentina,600
897,1,1,3,2024-02-04,2024-03-03,672.0,4675.01,1,4.13,"Calle 58, N° 25",Ciudad D,X,Argentina,700
898,4,1,1,2024-03-25,2024-04-19,600.0,1677.36,0,1.11,"Calle 60, N° 47",Ciudad D,Y,Argentina,350
899,5,1,3,2024-01-10,2024-01-20,240.0,1958.85,0,1.53,"Calle 93, N° 39",Ciudad C,Z,Argentina,800
900,1,3,3,2024-02-19,2024-02-22,72.0,2413.29,1,4.7,"Calle 89, N° 93",Ciudad D,Y,Argentina,600
901,1,3,4,2024-02-18,2024-02-27,216.0,293.45,1,1.57,"Calle 23, N° 79",Ciudad D,Y,Argentina,200
902,1,1,1,2024-03-02,2024-03-23,504.0,4985.54,1,4.48,"Calle 79, N° 71",Ciudad C,Y,Argentina,300
903,1,2,1,2024-01-05,2024-01-31,624.0,2484.44,1,2.7,"Calle 4, N° 74",Ciudad D,Z,Argentina,600
904,2,2,4,2024-03-13,2024-05-10,1392.0,4549.83,1,2.21,"Calle 58, N° 92",Ciudad A,X,Argentina,800
905,2,1,4,2024-02-20,2024-03-11,480.0,3102.49,1,1.12,"Calle 82, N° 61",Ciudad D,Z,Argentina,150
906,1,3,4,2024-02-13,2024-03-25,984.0,1069.64,1,3.86,"Calle 36, N° 71",Ciudad A,X,Argentina,350
907,3,2,2,2024-02-12,2024-03-09,624.0,3507.54,1,2.32,"Calle 81, N° 71",Ciudad B,Y,Argentina,800
908,1,2,1,2024-01-19,2024-03-03,1056.0,1134.83,1,3.0,"Calle 11, N° 21",Ciudad C,Z,Argentina,150
909,5,3,3,2024-02-02,2024-03-26,1272.0,2115.37,0,3.24,"Calle 5, N° 66",Ciudad D,X,Argentina,300
910,4,2,1,2024-02-11,2024-02-27,384.0,129.81,1,3.61,"Calle 39, N° 47",Ciudad B,X,Argentina,700
911,4,2,4,2024-02-17,2024-03-28,960.0,4806.45,1,1.94,"Calle 7, N° 67",Ciudad C,Z,Argentina,600
912,3,1,2,2024-02-06,2024-02-21,360.0,4701.27,1,3.82,"Calle 41, N° 67",Ciudad D,Z,Argentina,90
913,4,3,1,2024-01-21,2024-02-20,720.0,653.02,1,4.82,"Calle 31, N° 34",Ciudad A,Y,Argentina,800
914,2,2,4,2024-03-28,2024-03-29,24.0,2942.79,1,2.96,"Calle 94, N° 63",Ciudad C,Y,Argentina,150
915,3,3,1,2024-01-06,2024-01-25,456.0,1498.45,0,4.6,"Calle 47, N° 90",Ciudad A,Z,Argentina,800
916,3,2,2,2024-03-27,2024-05-13,1128.0,4336.49,1,1.31,"Calle 18, N° 30",Ciudad D,Z,Argentina,150
917,5,2,2,2024-03-12,2024-04-21,960.0,4313.85,0,1.55,"Calle 47, N° 48",Ciudad C,X,Argentina,600
918,5,2,4,2024-03-23,2024-03-25,48.0,4205.85,1,4.6,"Calle 21, N° 77",Ciudad A,X,Argentina,700
919,1,3,2,2024-02-07,2024-02-13,144.0,2420.82,0,3.33,"Calle 34, N° 24",Ciudad A,Y,Argentina,150
920,2,3,1,2024-03-12,2024-03-25,312.0,1577.64,1,4.62,"Calle 95, N° 6",Ciudad C,Z,Argentina,900
921,2,2,3,2024-03-18,2024-03-23,120.0,3373.67,1,3.46,"Calle 59, N° 62",Ciudad C,Y,Argentina,700
922,2,1,4,2024-02-07,2024-03-26,1152.0,2185.57,1,2.84,"Calle 80, N° 96",Ciudad D,X,Argentina,200
923,1,1,3,2024-01-24,2024-01-27,72.0,3948.78,0,3.37,"Calle 21, N° 18",Ciudad C,X,Argentina,150
924,1,3,2,2024-03-18,2024-04-24,888.0,2968.88,1,4.66,"Calle 33, N° 25",Ciudad A,X,Argentina,90
925,2,2,3,2024-03-10,2024-03-31,504.0,4480.41,1,1.68,"Calle 36, N° 28",Ciudad D,Y,Argentina,500
926,4,1,1,2024-01-23,2024-03-09,1104.0,1046.98,1,2.22,"Calle 69, N° 47",Ciudad A,Y,Argentina,600
927,1,3,2,2024-01-08,2024-01-24,384.0,4439.49,1,2.7,"Calle 50, N° 72",Ciudad A,Y,Argentina,800
928,1,1,4,2024-03-14,2024-04-20,888.0,105.93,1,2.89,"Calle 15, N° 6",Ciudad B,X,Argentina,900
929,5,2,1,2024-03-28,2024-05-26,1416.0,2444.96,1,4.97,"Calle 76, N° 62",Ciudad C,X,Argentina,800
930,4,1,1,2024-02-11,2024-02-16,120.0,189.26,1,4.02,"Calle 17, N° 75",Ciudad D,Y,Argentina,200
931,1,1,2,2024-03-06,2024-03-10,96.0,1802.89,1,1.39,"Calle 46, N° 3",Ciudad D,Y,Argentina,600
932,4,3,1,2024-01-13,2024-01-18,120.0,4705.67,1,3.43,"Calle 27, N° 9",Ciudad C,Y,Argentina,300
933,4,2,3,2024-03-10,2024-03-27,408.0,3333.39,1,1.45,"Calle 57, N° 50",Ciudad C,X,Argentina,500
934,3,1,1,2024-03-26,2024-05-13,1152.0,4651.68,1,2.97,"Calle 71, N° 84",Ciudad A,X,Argentina,200
935,1,3,3,2024-01-23,2024-01-31,192.0,3189.85,0,4.1,"Calle 54, N° 46",Ciudad D,Z,Argentina,500
936,4,3,3,2024-01-18,2024-01-23,120.0,939.78,1,3.85,"Calle 79, N° 24",Ciudad C,Y,Argentina,700
937,5,1,1,2024-03-28,2024-05-18,1224.0,3184.27,1,1.68,"Calle 42, N° 16",Ciudad B,X,Argentina,600
938,5,1,3,2024-03-03,2024-03-30,648.0,4310.86,1,4.74,"Calle 42, N° 10",Ciudad A,Z,Argentina,300
939,3,2,1,2024-02-09,2024-04-03,1296.0,4228.0,1,1.34,"Calle 73, N° 77",Ciudad C,X,Argentina,900
940,1,2,3,2024-01-14,2024-01-25,264.0,2268.28,1,3.8,"Calle 4, N° 42",Ciudad B,X,Argentina,500
941,3,1,1,2024-02-22,2024-04-17,1320.0,2968.24,1,3.54,"Calle 51, N° 28",Ciudad C,Z,Argentina,500
942,4,2,3,2024-02-16,2024-04-11,1320.0,1717.12,1,4.55,"Calle 40, N° 29",Ciudad B,Z,Argentina,150
943,3,2,2,2024-03-18,2024-05-07,1200.0,4613.83,0,2.56,"Calle 31, N° 5",Ciudad D,X,Argentina,800
944,5,2,1,2024-01-13,2024-02-23,984.0,324.68,1,4.25,"Calle 38, N° 30",Ciudad C,Y,Argentina,300
945,1,2,3,2024-01-15,2024-01-31,384.0,1102.2,1,3.7,"Calle 85, N° 59",Ciudad C,Z,Argentina,800
946,2,2,1,2024-03-14,2024-04-22,936.0,4396.52,1,4.66,"Calle 46, N° 78",Ciudad A,X,Argentina,800
947,2,3,1,2024-01-01,2024-01-17,384.0,4283.76,1,2.95,"Calle 52, N° 17",Ciudad C,Y,Argentina,600
948,5,1,3,2024-01-28,2024-03-20,1248.0,1313.19,1,2.07,"Calle 31, N° 81",Ciudad D,X,Argentina,200
949,1,2,1,2024-02-11,2024-03-19,888.0,1542.81,1,2.35,"Calle 56, N° 76",Ciudad B,Y,Argentina,900
950,1,3,2,2024-01-26,2024-03-02,864.0,4612.8,1,3.62,"Calle 17, N° 72",Ciudad C,X,Argentina,600
951,1,1,1,2024-01-13,2024-02-20,912.0,3981.45,1,4.64,"Calle 95, N° 85",Ciudad B,Z,Argentina,90
952,2,2,3,2024-03-07,2024-05-05,1416.0,667.85,1,3.45,"Calle 90, N° 49",Ciudad B,X,Argentina,500
953,1,3,1,2024-02-28,2024-04-10,1008.0,1639.88,1,3.02,"Calle 69, N° 55",Ciudad C,Z,Argentina,350
954,5,2,3,2024-02-09,2024-03-06,624.0,3155.61,1,3.91,"Calle 62, N° 78",Ciudad D,Y,Argentina,700
955,4,1,4,2024-03-16,2024-05-12,1368.0,4288.73,1,4.76,"Calle 94, N° 81",Ciudad B,Y,Argentina,90
956,4,3,4,2024-02-11,2024-04-03,1248.0,4101.0,1,3.01,"Calle 19, N° 64",Ciudad B,Z,Argentina,350
957,5,2,3,2024-03-04,2024-03-18,336.0,2345.89,0,2.65,"Calle 79, N° 32",Ciudad A,X,Argentina,700
958,1,3,1,2024-02-28,2024-03-01,48.0,2129.39,1,1.14,"Calle 3, N° 15",Ciudad B,Y,Argentina,90
959,5,1,4,2024-01-10,2024-02-18,936.0,4771.91,1,1.09,"Calle 64, N° 7",Ciudad B,X,Argentina,600
960,5,3,3,2024-02-05,2024-02-21,384.0,4193.76,1,1.54,"Calle 71, N° 58",Ciudad D,Y,Argentina,200
961,4,1,2,2024-02-02,2024-03-17,1056.0,1053.34,1,3.59,"Calle 13, N° 9",Ciudad B,Z,Argentina,800
962,1,3,3,2024-02-06,2024-02-20,336.0,1215.44,1,2.49,"Calle 54, N° 35",Ciudad C,X,Argentina,800
963,3,2,3,2024-02-03,2024-02-11,192.0,471.14,0,3.67,"Calle 68, N° 46",Ciudad A,Z,Argentina,700
964,2,2,4,2024-01-09,2024-02-16,912.0,4404.67,1,2.53,"Calle 59, N° 62",Ciudad D,Y,Argentina,700
965,2,3,1,2024-01-21,2024-01-24,72.0,905.54,1,1.08,"Calle 99, N° 79",Ciudad C,Y,Argentina,350
966,5,1,1,2024-01-10,2024-03-08,1392.0,3522.0,0,4.58,"Calle 12, N° 99",Ciudad C,X,Argentina,800
967,2,1,3,2024-03-26,2024-04-02,168.0,3631.44,1,2.96,"Calle 54, N° 43",Ciudad D,Y,Argentina,90
968,1,2,1,2024-03-21,2024-04-24,816.0,2573.62,1,1.17,"Calle 70, N° 95",Ciudad A,Y,Argentina,600
969,5,3,4,2024-01-02,2024-02-28,1368.0,3413.52,1,4.0,"Calle 40, N° 80",Ciudad D,X,Argentina,500
970,3,3,2,2024-01-03,2024-02-09,888.0,2286.55,1,2.76,"Calle 33, N° 68",Ciudad A,Y,Argentina,350
971,3,3,1,2024-02-25,2024-03-18,528.0,2542.1,0,3.22,"Calle 16, N° 13",Ciudad D,Y,Argentina,90
972,5,1,1,2024-01-08,2024-01-31,552.0,1341.3,1,3.13,"Calle 19, N° 78",Ciudad C,Y,Argentina,600
973,1,2,1,2024-01-02,2024-02-03,768.0,3331.58,1,3.97,"Calle 21, N° 21",Ciudad A,Y,Argentina,200
974,4,2,4,2024-02-11,2024-04-09,1392.0,3169.22,0,4.37,"Calle 76, N° 100",Ciudad B,Z,Argentina,350
975,2,3,2,2024-01-13,2024-02-15,792.0,2580.28,1,4.73,"Calle 12, N° 72",Ciudad D,Y,Argentina,90
976,5,3,4,2024-01-15,2024-03-06,1224.0,4138.19,0,3.09,"Calle 49, N° 89",Ciudad B,Z,Argentina,200
977,2,3,2,2024-03-08,2024-03-14,144.0,4560.62,1,3.84,"Calle 35, N° 67",Ciudad C,X,Argentina,90
978,5,1,1,2024-02-12,2024-03-23,960.0,384.36,0,1.38,"Calle 70, N° 62",Ciudad D,Y,Argentina,200
979,1,1,1,2024-03-07,2024-03-24,408.0,2023.33,1,1.25,"Calle 31, N° 39",Ciudad B,Y,Argentina,700
980,4,1,1,2024-03-19,2024-04-29,984.0,4945.84,0,4.6,"Calle 76, N° 13",Ciudad A,X,Argentina,90
981,2,3,4,2024-03-24,2024-04-18,600.0,4209.88,1,2.13,"Calle 25, N° 32",Ciudad B,Y,Argentina,90
982,5,3,2,2024-03-22,2024-05-03,1008.0,3111.79,1,3.47,"Calle 71, N° 14",Ciudad C,Y,Argentina,90
983,4,3,1,2024-02-02,2024-02-05,72.0,975.78,0,3.21,"Calle 93, N° 50",Ciudad B,Y,Argentina,350
984,2,2,2,2024-03-26,2024-05-02,888.0,3231.79,1,1.29,"Calle 91, N° 13",Ciudad A,Z,Argentina,500
985,5,1,4,2024-01-06,2024-02-16,984.0,282.19,1,1.37,"Calle 81, N° 47",Ciudad B,X,Argentina,90
986,5,2,2,2024-01-18,2024-01-29,264.0,1674.04,1,1.79,"Calle 79, N° 14",Ciudad B,X,Argentina,200
987,3,2,2,2024-01-20,2024-03-11,1224.0,1377.65,1,3.77,"Calle 67, N° 89",Ciudad A,Y,Argentina,800
988,4,2,4,2024-02-08,2024-02-23,360.0,279.76,1,4.89,"Calle 56, N° 7",Ciudad D,Z,Argentina,350
989,2,3,1,2024-02-15,2024-03-02,384.0,2816.47,1,1.41,"Calle 26, N° 54",Ciudad D,X,Argentina,350
990,3,1,3,2024-03-24,2024-05-17,1296.0,617.62,0,4.68,"Calle 10, N° 2",Ciudad C,Y,Argentina,500
991,4,1,2,2024-01-12,2024-02-02,504.0,4948.42,0,1.64,"Calle 38, N° 94",Ciudad B,Z,Argentina,300
992,5,1,4,2024-02-09,2024-04-09,1440.0,4932.51,1,4.76,"Calle 2, N° 79",Ciudad C,Z,Argentina,200
993,2,2,3,2024-01-26,2024-02-14,456.0,3601.19,1,1.41,"Calle 68, N° 82",Ciudad C,X,Argentina,500
994,1,3,2,2024-01-21,2024-01-25,96.0,2183.79,1,4.79,"Calle 13, N° 76",Ciudad A,Z,Argentina,700
995,5,3,1,2024-01-18,2024-03-09,1224.0,219.57,1,4.63,"Calle 32, N° 83",Ciudad D,Z,Argentina,500
996,5,3,4,2024-03-06,2024-03-25,456.0,152.64,1,3.99,"Calle 41, N° 30",Ciudad D,X,Argentina,900
997,4,1,3,2024-02-28,2024-04-09,984.0,396.64,0,3.99,"Calle 37, N° 11",Ciudad C,Y,Argentina,600
998,4,3,4,2024-03-17,2024-04-20,816.0,2901.89,1,2.22,"Calle 48, N° 97",Ciudad C,Z,Argentina,600
999,5,1,1,2024-01-21,2024-01-24,72.0,440.87,0,1.37,"Calle 46, N° 14",Ciudad B,X,Argentina,200
1000,2,1,1,2024-02-07,2024-03-03,600.0,4181.41,0,4.94,"Calle 74, N° 98",Ciudad D,Z,Argentina,350
